"","MIN","total_reads","no_samples","parent_MIN","type","rank"
"8879","MZP_000009088",2,1,"MZP_000009088","parent",7934
"8880","MZP_000009090",2,1,"MZP_000009090","parent",7936
"8881","MZP_000009092",2,1,"MZP_000009092","parent",7938
"8882","MZP_000009093",2,1,"MZP_000009093","parent",7939
"8883","MZP_000009098",2,1,"MZP_000009098","parent",7944
"8884","MZP_000009101",2,1,"MZP_000009101","parent",7947
"8885","MZP_000009103",2,1,"MZP_000009103","parent",7949
"8886","MZP_000009106",2,1,"MZP_000009106","parent",7952
"8887","MZP_000009113",2,1,"MZP_000009113","parent",7959
"8888","MZP_000009117",2,1,"MZP_000009117","parent",7963
"8889","MZP_000009118",2,1,"MZP_000009118","parent",7964
"8890","MZP_000009122",2,1,"MZP_000009122","parent",7968
"8891","MZP_000009123",2,1,"MZP_000009123","parent",7969
"8892","MZP_000009124",2,1,"MZP_000009124","parent",7970
"8893","MZP_000009125",2,1,"MZP_000009125","parent",7971
"8894","MZP_000009127",2,1,"MZP_000009127","parent",7973
"8895","MZP_000009129",2,1,"MZP_000009129","parent",7975
"8896","MZP_000009130",2,1,"MZP_000009130","parent",7976
"8897","MZP_000009135",2,1,"MZP_000009135","parent",7981
"8898","MZP_000009136",2,1,"MZP_000009136","parent",7982
"8899","MZP_000009144",2,1,"MZP_000009144","parent",7990
"8900","MZP_000004670",2,1,"MZP_000009145","pseudogene",6155
"8901","MZP_000009145",2,1,"MZP_000009145","parent",7991
"8902","MZP_000009148",2,1,"MZP_000009148","parent",7994
"8903","MZP_000009150",2,1,"MZP_000009150","parent",7996
"8904","MZP_000009153",2,1,"MZP_000009153","parent",7999
"8905","MZP_000009154",2,1,"MZP_000009154","parent",8000
"8906","MZP_000009155",4,2,"MZP_000009155","parent",4634
"8907","MZP_000009157",2,1,"MZP_000009157","parent",8002
"8908","MZP_000009158",2,1,"MZP_000009158","parent",8003
"8909","MZP_000009162",2,1,"MZP_000009162","parent",8007
"8910","MZP_000009165",2,1,"MZP_000009165","parent",8010
"8911","MZP_000009166",2,1,"MZP_000009166","parent",8011
"8912","MZP_000009169",2,1,"MZP_000009169","parent",8014
"8913","MZP_000009170",2,1,"MZP_000009170","parent",8015
"8914","MZP_000009172",2,1,"MZP_000009172","parent",8017
"8915","MZP_000009173",2,1,"MZP_000009173","parent",8018
"8916","MZP_000009174",2,1,"MZP_000009174","parent",8019
"8917","MZP_000009175",2,1,"MZP_000009175","parent",8020
"8918","MZP_000009180",2,1,"MZP_000009180","parent",8025
"8919","MZP_000009181",2,1,"MZP_000009181","parent",8026
"8920","MZP_000009186",2,1,"MZP_000009186","parent",8031
"8921","MZP_000009187",2,1,"MZP_000009187","parent",8032
"8922","MZP_000009188",2,1,"MZP_000009188","parent",8033
"8923","MZP_000009189",2,1,"MZP_000009189","parent",8034
"8924","MZP_000009096",2,1,"MZP_000009190","pseudogene",7942
"8925","MZP_000009190",2,1,"MZP_000009190","parent",8035
"8926","MZP_000009192",2,1,"MZP_000009192","parent",8037
"8927","MZP_000009193",2,1,"MZP_000009193","parent",8038
"8928","MZP_000009194",2,1,"MZP_000009194","parent",8039
"8929","MZP_000009195",2,1,"MZP_000009195","parent",8040
"8930","MZP_000009196",2,1,"MZP_000009196","parent",8041
"8931","MZP_000009197",2,1,"MZP_000009197","parent",8042
"8932","MZP_000009198",2,1,"MZP_000009198","parent",8043
"8933","MZP_000009199",2,1,"MZP_000009199","parent",8044
"8934","MZP_000009200",2,1,"MZP_000009200","parent",8045
"8935","MZP_000009201",2,1,"MZP_000009201","parent",8046
"8936","MZP_000009209",2,1,"MZP_000009209","parent",8054
"8937","MZP_000009212",2,1,"MZP_000009212","parent",8057
"8938","MZP_000009214",2,1,"MZP_000009214","parent",8059
"8939","MZP_000009216",2,1,"MZP_000009216","parent",8061
"8940","MZP_000009217",2,1,"MZP_000009217","parent",8062
"8941","MZP_000009219",2,1,"MZP_000009219","parent",8064
"8942","MZP_000009230",2,1,"MZP_000009230","parent",8075
"8943","MZP_000009231",2,1,"MZP_000009231","parent",8076
"8944","MZP_000009232",2,1,"MZP_000009232","parent",8077
"8945","MZP_000009236",2,1,"MZP_000009236","parent",8081
"8946","MZP_000009238",2,1,"MZP_000009238","parent",8083
"8947","MZP_000009241",4,2,"MZP_000009241","parent",4635
"8948","MZP_000009245",2,1,"MZP_000009245","parent",8089
"8949","MZP_000009246",2,1,"MZP_000009246","parent",8090
"8950","MZP_000009247",2,1,"MZP_000009247","parent",8091
"8951","MZP_000009249",2,1,"MZP_000009249","parent",8093
"8952","MZP_000009251",2,1,"MZP_000009251","parent",8095
"8953","MZP_000009252",2,1,"MZP_000009252","parent",8096
"8954","MZP_000009253",2,1,"MZP_000009253","parent",8097
"8955","MZP_000009255",2,1,"MZP_000009255","parent",8099
"8956","MZP_000009259",2,1,"MZP_000009259","parent",8103
"8957","MZP_000009260",2,1,"MZP_000009260","parent",8104
"8958","MZP_000009261",2,1,"MZP_000009261","parent",8105
"8959","MZP_000009262",2,1,"MZP_000009262","parent",8106
"8960","MZP_000009263",2,1,"MZP_000009263","parent",8107
"8961","MZP_000009266",2,1,"MZP_000009266","parent",8110
"8962","MZP_000009270",2,1,"MZP_000009270","parent",8114
"8963","MZP_000009272",2,1,"MZP_000009272","parent",8116
"8964","MZP_000009276",2,1,"MZP_000009276","parent",8120
"8965","MZP_000009277",2,1,"MZP_000009277","parent",8121
"8966","MZP_000009279",2,1,"MZP_000009279","parent",8123
"8967","MZP_000009282",4,2,"MZP_000009282","parent",4636
"8968","MZP_000009283",2,1,"MZP_000009283","parent",8126
"8969","MZP_000009285",2,1,"MZP_000009285","parent",8128
"8970","MZP_000009286",2,1,"MZP_000009286","parent",8129
"8971","MZP_000009290",2,1,"MZP_000009290","parent",8133
"8972","MZP_000009291",2,1,"MZP_000009291","parent",8134
"8973","MZP_000009293",2,1,"MZP_000009293","parent",8136
"8974","MZP_000009296",2,1,"MZP_000009296","parent",8139
"8975","MZP_000009297",2,1,"MZP_000009297","parent",8140
"8976","MZP_000009298",2,1,"MZP_000009298","parent",8141
"8977","MZP_000009301",2,1,"MZP_000009301","parent",8144
"8978","MZP_000009303",2,1,"MZP_000009303","parent",8146
"8979","MZP_000009304",2,1,"MZP_000009304","parent",8147
"8980","MZP_000009305",2,1,"MZP_000009305","parent",8148
"8981","MZP_000009307",2,1,"MZP_000009307","parent",8150
"8982","MZP_000009308",2,1,"MZP_000009308","parent",8151
"8983","MZP_000009310",2,1,"MZP_000009310","parent",8153
"8984","MZP_000009313",2,1,"MZP_000009313","parent",8156
"8985","MZP_000009314",2,1,"MZP_000009314","parent",8157
"8986","MZP_000009316",2,1,"MZP_000009316","parent",8159
"8987","MZP_000009318",2,1,"MZP_000009318","parent",8161
"8988","MZP_000009322",2,1,"MZP_000009322","parent",8165
"8989","MZP_000009324",2,1,"MZP_000009324","parent",8167
"8990","MZP_000009325",2,1,"MZP_000009325","parent",8168
"8991","MZP_000009326",2,1,"MZP_000009326","parent",8169
"8992","MZP_000009327",2,1,"MZP_000009327","parent",8170
"8993","MZP_000009328",2,1,"MZP_000009328","parent",8171
"8994","MZP_000009329",2,1,"MZP_000009329","parent",8172
"8995","MZP_000009330",2,1,"MZP_000009330","parent",8173
"8996","MZP_000009331",2,1,"MZP_000009331","parent",8174
"8997","MZP_000009332",2,1,"MZP_000009332","parent",8175
"8998","MZP_000009334",2,1,"MZP_000009334","parent",8177
"8999","MZP_000009335",2,1,"MZP_000009335","parent",8178
"9000","MZP_000009337",2,1,"MZP_000009337","parent",8180
"9001","MZP_000009338",2,1,"MZP_000009338","parent",8181
"9002","MZP_000009339",2,1,"MZP_000009339","parent",8182
"9003","MZP_000009345",2,1,"MZP_000009345","parent",8188
"9004","MZP_000009346",2,1,"MZP_000009346","parent",8189
"9005","MZP_000009347",2,1,"MZP_000009347","parent",8190
"9006","MZP_000009348",2,1,"MZP_000009348","parent",8191
"9007","MZP_000009349",2,1,"MZP_000009349","parent",8192
"9008","MZP_000009350",2,1,"MZP_000009350","parent",8193
"9009","MZP_000009351",2,1,"MZP_000009351","parent",8194
"9010","MZP_000009354",2,1,"MZP_000009354","parent",8197
"9011","MZP_000009355",2,1,"MZP_000009355","parent",8198
"9012","MZP_000009356",2,1,"MZP_000009356","parent",8199
"9013","MZP_000009357",2,1,"MZP_000009357","parent",8200
"9014","MZP_000009358",2,1,"MZP_000009358","parent",8201
"9015","MZP_000009360",2,1,"MZP_000009360","parent",8203
"9016","MZP_000009363",2,1,"MZP_000009363","parent",8206
"9017","MZP_000009365",2,1,"MZP_000009365","parent",8208
"9018","MZP_000009367",2,1,"MZP_000009367","parent",8210
"9019","MZP_000009368",2,1,"MZP_000009368","parent",8211
"9020","MZP_000009369",2,1,"MZP_000009369","parent",8212
"9021","MZP_000009370",2,1,"MZP_000009370","parent",8213
"9022","MZP_000009371",2,1,"MZP_000009371","parent",8214
"9023","MZP_000009376",2,1,"MZP_000009376","parent",8219
"9024","MZP_000009378",2,1,"MZP_000009378","parent",8221
"9025","MZP_000009381",2,1,"MZP_000009381","parent",8224
"9026","MZP_000009382",2,1,"MZP_000009382","parent",8225
"9027","MZP_000009383",2,1,"MZP_000009383","parent",8226
"9028","MZP_000009384",2,1,"MZP_000009384","parent",8227
"9029","MZP_000009386",2,1,"MZP_000009386","parent",8229
"9030","MZP_000009387",2,1,"MZP_000009387","parent",8230
"9031","MZP_000009402",2,1,"MZP_000009402","parent",8245
"9032","MZP_000009404",2,1,"MZP_000009404","parent",8247
"9033","MZP_000009408",2,1,"MZP_000009408","parent",8251
"9034","MZP_000009409",2,1,"MZP_000009409","parent",8252
"9035","MZP_000009411",2,1,"MZP_000009411","parent",8254
"9036","MZP_000009412",2,1,"MZP_000009412","parent",8255
"9037","MZP_000009413",2,1,"MZP_000009413","parent",8256
"9038","MZP_000009417",2,1,"MZP_000009417","parent",8260
"9039","MZP_000009418",2,1,"MZP_000009418","parent",8261
"9040","MZP_000009420",2,1,"MZP_000009420","parent",8263
"9041","MZP_000009424",2,1,"MZP_000009424","parent",8267
"9042","MZP_000009425",2,1,"MZP_000009425","parent",8268
"9043","MZP_000009426",2,1,"MZP_000009426","parent",8269
"9044","MZP_000009427",2,1,"MZP_000009427","parent",8270
"9045","MZP_000009429",2,1,"MZP_000009429","parent",8272
"9046","MZP_000009431",2,1,"MZP_000009431","parent",8274
"9047","MZP_000009437",2,1,"MZP_000009437","parent",8280
"9048","MZP_000009438",2,1,"MZP_000009438","parent",8281
"9049","MZP_000009442",2,1,"MZP_000009442","parent",8285
"9050","MZP_000009443",2,1,"MZP_000009443","parent",8286
"9051","MZP_000009447",2,1,"MZP_000009447","parent",8290
"9052","MZP_000009451",2,1,"MZP_000009451","parent",8294
"9053","MZP_000009452",8,3,"MZP_000009452","parent",3476
"9054","MZP_000009453",2,1,"MZP_000009453","parent",8295
"9055","MZP_000009454",2,1,"MZP_000009454","parent",8296
"9056","MZP_000009457",2,1,"MZP_000009457","parent",8299
"9057","MZP_000009458",2,1,"MZP_000009458","parent",8300
"9058","MZP_000009460",2,1,"MZP_000009460","parent",8302
"9059","MZP_000009461",2,1,"MZP_000009461","parent",8303
"9060","MZP_000009464",2,1,"MZP_000009464","parent",8306
"9061","MZP_000009466",2,1,"MZP_000009466","parent",8308
"9062","MZP_000009467",2,1,"MZP_000009467","parent",8309
"9063","MZP_000009471",2,1,"MZP_000009471","parent",8313
"9064","MZP_000009473",2,1,"MZP_000009473","parent",8315
"9065","MZP_000009474",2,1,"MZP_000009474","parent",8316
"9066","MZP_000009476",2,1,"MZP_000009476","parent",8318
"9067","MZP_000009477",2,1,"MZP_000009477","parent",8319
"9068","MZP_000009478",2,1,"MZP_000009478","parent",8320
"9069","MZP_000009480",2,1,"MZP_000009480","parent",8322
"9070","MZP_000009481",2,1,"MZP_000009481","parent",8323
"9071","MZP_000009485",2,1,"MZP_000009485","parent",8327
"9072","MZP_000009486",2,1,"MZP_000009486","parent",8328
"9073","MZP_000009488",2,1,"MZP_000009488","parent",8330
"9074","MZP_000009490",2,1,"MZP_000009490","parent",8332
"9075","MZP_000009491",2,1,"MZP_000009491","parent",8333
"9076","MZP_000009492",2,1,"MZP_000009492","parent",8334
"9077","MZP_000009494",2,1,"MZP_000009494","parent",8336
"9078","MZP_000009495",2,1,"MZP_000009495","parent",8337
"9079","MZP_000009500",2,1,"MZP_000009500","parent",8342
"9080","MZP_000004788",2,1,"MZP_000009501","pseudogene",6271
"9081","MZP_000009501",2,1,"MZP_000009501","parent",8343
"9082","MZP_000009502",2,1,"MZP_000009502","parent",8344
"9083","MZP_000009504",2,1,"MZP_000009504","parent",8346
"9084","MZP_000009505",2,1,"MZP_000009505","parent",8347
"9085","MZP_000009506",2,1,"MZP_000009506","parent",8348
"9086","MZP_000009507",2,1,"MZP_000009507","parent",8349
"9087","MZP_000009508",2,1,"MZP_000009508","parent",8350
"9088","MZP_000009509",2,1,"MZP_000009509","parent",8351
"9089","MZP_000009514",2,1,"MZP_000009514","parent",8356
"9090","MZP_000009515",2,1,"MZP_000009515","parent",8357
"9091","MZP_000009517",2,1,"MZP_000009517","parent",8359
"9092","MZP_000009520",2,1,"MZP_000009520","parent",8362
"9093","MZP_000009522",2,1,"MZP_000009522","parent",8364
"9094","MZP_000009525",2,1,"MZP_000009525","parent",8367
"9095","MZP_000009526",2,1,"MZP_000009526","parent",8368
"9096","MZP_000009528",2,1,"MZP_000009528","parent",8370
"9097","MZP_000009529",5,3,"MZP_000009529","parent",4270
"9098","MZP_000009530",2,1,"MZP_000009530","parent",8371
"9099","MZP_000009535",2,1,"MZP_000009535","parent",8376
"9100","MZP_000009536",2,1,"MZP_000009536","parent",8377
"9101","MZP_000009510",2,1,"MZP_000009539","pseudogene",8352
"9102","MZP_000009539",2,1,"MZP_000009539","parent",8380
"9103","MZP_000009540",2,1,"MZP_000009540","parent",8381
"9104","MZP_000009541",2,1,"MZP_000009541","parent",8382
"9105","MZP_000009544",2,1,"MZP_000009544","parent",8385
"9106","MZP_000009545",2,1,"MZP_000009545","parent",8386
"9107","MZP_000009546",2,1,"MZP_000009546","parent",8387
"9108","MZP_000009547",2,1,"MZP_000009547","parent",8388
"9109","MZP_000009548",2,1,"MZP_000009548","parent",8389
"9110","MZP_000009549",2,1,"MZP_000009549","parent",8390
"9111","MZP_000009550",2,1,"MZP_000009550","parent",8391
"9112","MZP_000009551",2,1,"MZP_000009551","parent",8392
"9113","MZP_000009552",2,1,"MZP_000009552","parent",8393
"9114","MZP_000009555",2,1,"MZP_000009555","parent",8396
"9115","MZP_000009558",2,1,"MZP_000009558","parent",8399
"9116","MZP_000009559",2,1,"MZP_000009559","parent",8400
"9117","MZP_000009561",2,1,"MZP_000009561","parent",8402
"9118","MZP_000009562",2,1,"MZP_000009562","parent",8403
"9119","MZP_000009565",2,1,"MZP_000009565","parent",8406
"9120","MZP_000009566",2,1,"MZP_000009566","parent",8407
"9121","MZP_000009569",2,1,"MZP_000009569","parent",8410
"9122","MZP_000009570",2,1,"MZP_000009570","parent",8411
"9123","MZP_000009581",13,5,"MZP_000009581","parent",2832
"9124","MZP_000009583",2,1,"MZP_000009583","parent",8423
"9125","MZP_000009587",2,1,"MZP_000009587","parent",8427
"9126","MZP_000009591",2,1,"MZP_000009591","parent",8431
"9127","MZP_000009593",2,1,"MZP_000009593","parent",8433
"9128","MZP_000009595",2,1,"MZP_000009595","parent",8435
"9129","MZP_000009598",2,1,"MZP_000009598","parent",8438
"9130","MZP_000009599",2,1,"MZP_000009599","parent",8439
"9131","MZP_000009600",2,1,"MZP_000009600","parent",8440
"9132","MZP_000009601",2,1,"MZP_000009601","parent",8441
"9133","MZP_000009602",2,1,"MZP_000009602","parent",8442
"9134","MZP_000009607",2,1,"MZP_000009607","parent",8447
"9135","MZP_000009612",2,1,"MZP_000009612","parent",8452
"9136","MZP_000009614",2,1,"MZP_000009614","parent",8454
"9137","MZP_000009617",2,1,"MZP_000009617","parent",8457
"9138","MZP_000009618",2,1,"MZP_000009618","parent",8458
"9139","MZP_000009619",2,1,"MZP_000009619","parent",8459
"9140","MZP_000009623",2,1,"MZP_000009623","parent",8463
"9141","MZP_000009624",2,1,"MZP_000009624","parent",8464
"9142","MZP_000009625",2,1,"MZP_000009625","parent",8465
"9143","MZP_000009629",2,1,"MZP_000009629","parent",8469
"9144","MZP_000009630",2,1,"MZP_000009630","parent",8470
"9145","MZP_000009631",2,1,"MZP_000009631","parent",8471
"9146","MZP_000009632",2,1,"MZP_000009632","parent",8472
"9147","MZP_000009633",2,1,"MZP_000009633","parent",8473
"9148","MZP_000009635",2,1,"MZP_000009635","parent",8475
"9149","MZP_000009636",2,1,"MZP_000009636","parent",8476
"9150","MZP_000009637",2,1,"MZP_000009637","parent",8477
"9151","MZP_000009641",2,1,"MZP_000009641","parent",8481
"9152","MZP_000009644",2,1,"MZP_000009644","parent",8484
"9153","MZP_000009647",2,1,"MZP_000009647","parent",8487
"9154","MZP_000009650",2,1,"MZP_000009650","parent",8490
"9155","MZP_000009656",2,1,"MZP_000009656","parent",8496
"9156","MZP_000009657",2,1,"MZP_000009657","parent",8497
"9157","MZP_000009659",2,1,"MZP_000009659","parent",8499
"9158","MZP_000009662",2,1,"MZP_000009662","parent",8502
"9159","MZP_000009664",2,1,"MZP_000009664","parent",8504
"9160","MZP_000009666",2,1,"MZP_000009666","parent",8506
"9161","MZP_000009668",2,1,"MZP_000009668","parent",8508
"9162","MZP_000009669",6,2,"MZP_000009669","parent",3984
"9163","MZP_000009670",2,1,"MZP_000009670","parent",8509
"9164","MZP_000009671",2,1,"MZP_000009671","parent",8510
"9165","MZP_000009672",2,1,"MZP_000009672","parent",8511
"9166","MZP_000007302",2,1,"MZP_000009673","pseudogene",7012
"9167","MZP_000009673",2,1,"MZP_000009673","parent",8512
"9168","MZP_000009677",2,1,"MZP_000009677","parent",8516
"9169","MZP_000009681",2,1,"MZP_000009681","parent",8520
"9170","MZP_000009682",2,1,"MZP_000009682","parent",8521
"9171","MZP_000009683",2,1,"MZP_000009683","parent",8522
"9172","MZP_000009686",2,1,"MZP_000009686","parent",8525
"9173","MZP_000009688",2,1,"MZP_000009688","parent",8526
"9174","MZP_000009689",2,1,"MZP_000009689","parent",8527
"9175","MZP_000009691",2,1,"MZP_000009691","parent",8529
"9176","MZP_000009693",2,1,"MZP_000009693","parent",8531
"9177","MZP_000009696",2,1,"MZP_000009696","parent",8534
"9178","MZP_000009699",2,1,"MZP_000009699","parent",8537
"9179","MZP_000009700",2,1,"MZP_000009700","parent",8538
"9180","MZP_000009701",2,1,"MZP_000009701","parent",8539
"9181","MZP_000009702",2,1,"MZP_000009702","parent",8540
"9182","MZP_000009703",2,1,"MZP_000009703","parent",8541
"9183","MZP_000009704",2,1,"MZP_000009704","parent",8542
"9184","MZP_000009706",2,1,"MZP_000009706","parent",8544
"9185","MZP_000009708",2,1,"MZP_000009708","parent",8546
"9186","MZP_000009711",2,1,"MZP_000009711","parent",8549
"9187","MZP_000009713",2,1,"MZP_000009713","parent",8551
"9188","MZP_000009715",2,1,"MZP_000009715","parent",8553
"9189","MZP_000009718",2,1,"MZP_000009718","parent",8556
"9190","MZP_000009722",2,1,"MZP_000009722","parent",8560
"9191","MZP_000009724",2,1,"MZP_000009724","parent",8562
"9192","MZP_000009730",2,1,"MZP_000009730","parent",8568
"9193","MZP_000009733",2,1,"MZP_000009733","parent",8571
"9194","MZP_000009739",2,1,"MZP_000009739","parent",8577
"9195","MZP_000009740",2,1,"MZP_000009740","parent",8578
"9196","MZP_000009741",2,1,"MZP_000009741","parent",8579
"9197","MZP_000009756",2,1,"MZP_000009756","parent",8594
"9198","MZP_000009759",2,1,"MZP_000009759","parent",8597
"9199","MZP_000009762",2,1,"MZP_000009762","parent",8600
"9200","MZP_000009765",2,1,"MZP_000009765","parent",8603
"9201","MZP_000009766",2,1,"MZP_000009766","parent",8604
"9202","MZP_000009769",2,1,"MZP_000009769","parent",8607
"9203","MZP_000009774",2,1,"MZP_000009774","parent",8612
"9204","MZP_000009777",2,1,"MZP_000009777","parent",8615
"9205","MZP_000009778",2,1,"MZP_000009778","parent",8616
"9206","MZP_000009781",2,1,"MZP_000009781","parent",8619
"9207","MZP_000009784",2,1,"MZP_000009784","parent",8622
"9208","MZP_000009787",2,1,"MZP_000009787","parent",8625
"9209","MZP_000009788",2,1,"MZP_000009788","parent",8626
"9210","MZP_000009789",2,1,"MZP_000009789","parent",8627
"9211","MZP_000009790",2,1,"MZP_000009790","parent",8628
"9212","MZP_000009792",2,1,"MZP_000009792","parent",8630
"9213","MZP_000009798",2,1,"MZP_000009798","parent",8636
"9214","MZP_000009803",2,1,"MZP_000009803","parent",8641
"9215","MZP_000004839",2,1,"MZP_000009805","pseudogene",6321
"9216","MZP_000009805",2,1,"MZP_000009805","parent",8643
"9217","MZP_000009806",2,1,"MZP_000009806","parent",8644
"9218","MZP_000009809",5,4,"MZP_000009809","parent",4248
